@relation American_Community_Survey__ACS____Vision_and_Eye_Health_Surveillance1

@attribute YearStart numeric
@attribute YearEnd numeric
@attribute LocationAbbr {AL,ID,US,AK,ME,Blount,Geneva,Randolph,Haines,Saline,Plumas,Walton,Bryan,Fannin,Putnam,Turner,Walker,Wheeler,Lewis,Will,Jay,Miami,Monroe,Adams,Mills,Harper,Pawnee,Wayne,Wabasha,Beaverhead,Clarke,Holmes,Jasper,Panola,Sharkey,Clinton,Grundy,Scotland,Livingston,Quay,Essex,Otsego,Yates,Clay,Garrett,Yancey,Lee,Sheridan,Stone,Hardin,Pike,Wallowa,CO,Lajas,Maunabo,Moca,Naguabo,AZ,Henry,Macon,Pickett,Borden,Cooke,Alcorn,Lamb,McMullen,Rains,Wilson,Douglas,Craig,Floyd,Giles,Luce,Scott,Columbia,Worth,Chippewa,Sawyer,LA,OK,NC,GA,IN,HI,RI,UT,KS,TX,MO,OR,WV,NY,SC,MI,NE,SD,KY,VA,IA,IL,MA,MT,TN,MS,MN,NV,MD,FL,NH,PA,AR,OH,VT,NM,NJ,CT,WA,CA,WY,WI,DC,DE,ND}
@attribute LocationDesc {Alabama,Idaho,National,Alaska,Maine,'Blount County','Geneva County','Randolph County','Haines Borough','Saline County','Plumas County','Walton County','Bryan County','Fannin County','Putnam County','Turner County','Walker County','Wheeler County','Lewis County','Will County','Jay County','Miami County','Monroe County','Adams County','Mills County','Harper County','Pawnee County','Wayne County','Wabasha County','Beaverhead County','Clarke County','Holmes County','Jasper County','Panola County','Sharkey County','Clinton County','Grundy County','Scotland County','Livingston County','Quay County','Essex County','Otsego County','Yates County','Clay County','Garrett County','Yancey County','Lee County','Sheridan County','Stone County','Hardin County','Pike County','Wallowa County',Colorado,'Lajas Municipality','Maunabo Municipality','Moca Municipality','Naguabo Municipality',Arizona,'Henry County','Macon County','Pickett County','Borden County','Cooke County','Alcorn County','Lamb County','McMullen County','Rains County','Wilson County','Douglas County','Craig County','Floyd County','Giles County','Luce County','Scott County','Columbia County','Worth County','Chippewa County','Sawyer County',Louisiana,Oklahoma,'North Carolina',Georgia,Indiana,Hawaii,'Rhode Island',Utah,Kansas,Texas,Missouri,Oregon,'West Virginia','New York','South Carolina',Michigan,Nebraska,'South Dakota',Kentucky,Virginia,Iowa,Illinois,Massachusetts,Montana,Tennessee,Mississippi,Minnesota,Nevada,Maryland,Florida,'New Hampshire',Pennsylvania,Arkansas,Ohio,Vermont,'New Mexico','New Jersey',Connecticut,Washington,California,Wyoming,Wisconsin,'District Of Columbia',Delaware,'North Dakota'}
@attribute DataSource {ACS}
@attribute Topic {'Visual Function'}
@attribute Category {'Blind or Difficulty Seeing'}
@attribute Question {'Percentage of people who are blind or have serious difficulty seeing even when wearing glasses'}
@attribute Response {Yes}
@attribute Age {'18-39 years','All ages','0-17 years','18-34 years','65-74 years','35-64 years','65-84 years','40-64 years','85 years and older'}
@attribute Gender {Male,'All genders',Female}
@attribute RaceEthnicity {Other,Asian,'North American Native','Black, non-Hispanic','All races','White, non-Hispanic','Hispanic, any race'}
@attribute RiskFactor {'All participants'}
@attribute RiskFactorResponse {Total}
@attribute Data_Value_Unit {'\%'}
@attribute Data_Value_Type {'Crude Prevalence'}
@attribute Data_Value numeric
@attribute Data_Value_Footnote_Symbol {#}
@attribute Data_Value_Footnote {'Value suppressed'}
@attribute Low_Confidence_Limit numeric
@attribute High_Confidence_Limit numeric
@attribute Numerator numeric
@attribute Sample_Size numeric
@attribute LocationId numeric
@attribute TopicID {TVFUNC}
@attribute CategoryID {CBLIND}
@attribute QuestionID {ACSBL}
@attribute ResponseID {RYES}
@attribute DataValueTypeID {CRDPREV}
@attribute AgeID {AGE1839,AGEALL,AGE017,AGE1834,AGE6574,AGE3564,AGE6584,AGE4064,AGE85PLUS}
@attribute GenderID {GM,GALL,GF}
@attribute RaceEthnicityID {OTH,ASN,AIAN,BLK,ALLRACE,WHT,HISP}
@attribute RiskFactorID {RFAPAR}
@attribute RiskFactorResponseID {RFTOT}
@attribute GeoLocation {'POINT (-86.6318607619996 32.8405711220004)','POINT (-114.363730041999 43.6826300050004)','POINT (-147.722059035999 64.8450799570005)','POINT (-68.9850313359996 45.2542288940005)','POINT (-86.591491 33.955243)','POINT (-85.788849 31.09426)','POINT (-85.427266 33.257607)','POINT (-135.559897 59.26412500000001)','POINT (-92.546163 34.593233)','POINT (-120.82584700000001 39.983857)','POINT (-86.19066500000001 30.583728999999998)','POINT (-81.375954 31.979537000000004)','POINT (-84.313402 34.901383)','POINT (-83.339663 33.317059)','POINT (-83.636891 31.700824)','POINT (-85.293376 34.83654)','POINT (-82.751307 32.146558)','POINT (-116.25739 46.238066)','POINT (-88.057232 41.565138)','POINT (-85.033025 40.428424)','POINT (-86.073933 40.730651)','POINT (-86.53769700000001 39.162879)','POINT (-94.709635 41.006693)','POINT (-95.695267 41.04967)','POINT (-98.051218 37.215092)','POINT (-99.147286 38.178541)','POINT (-84.844614 36.837888)','POINT (-92.221086 44.297858)','POINT (-112.696186 45.221056)','POINT (-88.730627 32.062753)','POINT (-90.0284 33.090289)','POINT (-89.144535 31.966737000000002)','POINT (-89.938355 34.350009)','POINT (-90.85940800000002 32.924745)','POINT (-94.370131 39.602093)','POINT (-93.59546900000001 40.091968)','POINT (-92.146652 40.448001)','POINT (-93.554324 39.795916)','POINT (-103.65613 35.180626)','POINT (-73.689906 44.174474)','POINT (-75.060062 42.563531)','POINT (-77.078037 42.633657)','POINT (-83.807512 35.035248)','POINT (-79.303138 39.512187)','POINT (-82.292339 35.910155)','POINT (-83.701692 37.591773)','POINT (-100.340156 47.576556)','POINT (-89.13649600000001 30.809010999999998)','POINT (-83.675755 40.689386)','POINT (-96.672421 46.857998)','POINT (-91.156139 39.363535)','POINT (-117.31059300000001 45.443081)','POINT (-106.133610920999 38.8438407570004)','POINT (-67.06 18.04)','POINT (-65.9 18)','POINT (-67.11 18.39)','POINT (-65.73 18.210000000000004)','POINT (-111.763811276999 34.8659702800004)','POINT (-88.293739 36.319164)','POINT (-86.022066 36.535537)','POINT (-85.141613 36.566056)','POINT (-101.426185 32.746089)','POINT (-97.137065 33.610424)','POINT (-88.531068 34.908785)','POINT (-102.324158 34.028478)','POINT (-98.51005 28.449157)','POINT (-95.797078 32.886055)','POINT (-98.142066 29.226084)','POINT (-92.588247 36.939746)','POINT (-77.988093 39.129687)','POINT (-80.174522 37.476038)','POINT (-80.342686 36.944158)','POINT (-80.71689 37.317609)','POINT (-85.550951 46.334456)','POINT (-82.594258 36.684532)','POINT (-117.975741 46.325941)','POINT (-80.636561 37.528463)','POINT (-94.438797 40.482258)','POINT (-95.620749 44.960561)','POINT (-91.346565 45.936442)','POINT (-92.4456800709996 31.3126606440004)','POINT (-97.5210702139996 35.4720313560004)','POINT (-79.1592504629996 35.4662209750004)','POINT (-83.6275803459996 32.8396810930004)','POINT (-86.1499601939996 39.7669104520004)','POINT (-157.857749402999 21.3048504350004)','POINT (-71.5224703139996 41.7082801930004)','POINT (-111.58713063499901 39.3607001710004)','POINT (-98.2007812269996 38.3477403000004)','POINT (-99.4267702059996 31.8272404070004)','POINT (-92.5663000529996 38.6357907760004)','POINT (-120.15503132599899 44.5674494240004)','POINT (-80.7126401349996 38.6655102020004)','POINT (-75.5439704269996 42.82700103200041)','POINT (-81.0453712069996 33.9988213030004)','POINT (-84.71439026999961 44.6613195430005)','POINT (-99.3657206229996 41.6410409880005)','POINT (-100.373530636999 44.3531300530004)','POINT (-84.7749710479996 37.6459702710004)','POINT (-78.4578904629996 37.5426806740004)','POINT (-93.81649055599961 42.4694009130004)','POINT (-88.9977101779996 40.4850102830004)','POINT (-72.0826906749996 42.2768704700004)','POINT (-109.424420644999 47.0665289720004)','POINT (-85.7744909139996 35.6809405800004)','POINT (-89.5380308249996 32.7455100990004)','POINT (-94.7942005029996 46.3556487360004)','POINT (-117.071840563999 39.4932403900004)','POINT (-76.6092601109996 39.290580964000405)','POINT (-81.9289605389996 28.9320403770004)','POINT (-71.5003609199996 43.65595011300041)','POINT (-77.8607002939996 40.7937301520004)','POINT (-92.2744907429996 34.7486501240004)','POINT (-82.40426005599961 40.0602101410004)','POINT (-72.5176407909996 43.6253812390004)','POINT (-106.240580984999 34.5208809520004)','POINT (-74.2736912879996 40.1305700480004)','POINT (-72.6498409519996 41.5626610200004)','POINT (-120.470010789999 47.5222786290004)','POINT (-120.99999953799899 37.6386401230004)','POINT (-108.109830352999 43.2355413430004)','POINT (-89.8163707419996 44.3931911740004)','POINT (-77.0319611269996 38.8903713850004)','POINT (-75.5777411679996 39.0088306670004)','POINT (-100.118421048999 47.4753197790004)'}
@attribute GeographicLevel {State,National,County}

@data
2014,2014,CT,Connecticut,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'All ages',Female,'Black, non-Hispanic','All participants',Total,'\%','Crude Prevalence',2.8,?,?,2,3.7,?,?,9,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGEALL,GF,BLK,RFAPAR,RFTOT,'POINT (-72.6498409519996 41.5626610200004)',State
2015,2015,SD,'South Dakota',ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'40-64 years',Male,'All races','All participants',Total,'\%','Crude Prevalence',2.1,?,?,1.2,3.4,?,?,46,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE4064,GM,ALLRACE,RFAPAR,RFTOT,'POINT (-100.373530636999 44.3531300530004)',State
2015,2015,KY,Kentucky,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'0-17 years',Male,'White, non-Hispanic','All participants',Total,'\%','Crude Prevalence',0.8,?,?,0.5,1.2,?,?,21,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE017,GM,WHT,RFAPAR,RFTOT,'POINT (-84.7749710479996 37.6459702710004)',State
2017,2017,KS,Kansas,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'40-64 years','All genders','All races','All participants',Total,'\%','Crude Prevalence',2.8,?,?,2.36,3.29,300,9400,20,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE4064,GALL,ALLRACE,RFAPAR,RFTOT,'POINT (-98.2007812269996 38.3477403000004)',State
2016,2016,MN,Minnesota,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'0-17 years','All genders',Asian,'All participants',Total,'\%','Crude Prevalence',0.31,?,?,0.02,1.42,0,400,27,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE017,GALL,ASN,RFAPAR,RFTOT,'POINT (-94.7942005029996 46.3556487360004)',State
2014,2014,OR,Oregon,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'All ages',Female,'Hispanic, any race','All participants',Total,'\%','Crude Prevalence',2.6,?,?,1.7,3.9,?,?,41,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGEALL,GF,HISP,RFAPAR,RFTOT,'POINT (-120.15503132599899 44.5674494240004)',State
2017,2017,MA,Massachusetts,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'40-64 years',Female,'Hispanic, any race','All participants',Total,'\%','Crude Prevalence',4.3,?,?,2.89,6.14,0,900,25,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE4064,GF,HISP,RFAPAR,RFTOT,'POINT (-72.0826906749996 42.2768704700004)',State
2015,2015,PA,Pennsylvania,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'40-64 years',Male,'Hispanic, any race','All participants',Total,'\%','Crude Prevalence',7.6,?,?,4.8,11.1,?,?,42,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE4064,GM,HISP,RFAPAR,RFTOT,'POINT (-77.8607002939996 40.7937301520004)',State
2014,2014,CT,Connecticut,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'85 years and older',Female,'All races','All participants',Total,'\%','Crude Prevalence',14.6,?,?,11.7,17.9,?,?,9,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE85PLUS,GF,ALLRACE,RFAPAR,RFTOT,'POINT (-72.6498409519996 41.5626610200004)',State
2015,2015,OH,Ohio,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'40-64 years','All genders',Other,'All participants',Total,'\%','Crude Prevalence',10.2,?,?,6.5,14.9,?,?,39,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE4064,GALL,OTH,RFAPAR,RFTOT,'POINT (-82.40426005599961 40.0602101410004)',State
2015,2015,NM,'New Mexico',ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'18-39 years',Male,Other,'All participants',Total,'\%','Crude Prevalence',0,?,?,0,0,?,?,35,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE1839,GM,OTH,RFAPAR,RFTOT,'POINT (-106.240580984999 34.5208809520004)',State
2016,2016,LA,Louisiana,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'All ages',Male,'All races','All participants',Total,'\%','Crude Prevalence',3.03,?,?,2.76,3.32,600,21000,22,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGEALL,GM,ALLRACE,RFAPAR,RFTOT,'POINT (-92.4456800709996 31.3126606440004)',State
2014,2014,CA,California,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'0-17 years','All genders','All races','All participants',Total,'\%','Crude Prevalence',0.7,?,?,0.6,0.7,?,?,6,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,'POINT (-120.99999953799899 37.6386401230004)',State
2016,2016,KS,Kansas,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'40-64 years',Female,'All races','All participants',Total,'\%','Crude Prevalence',2.78,?,?,2.21,3.43,100,4800,20,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE4064,GF,ALLRACE,RFAPAR,RFTOT,'POINT (-98.2007812269996 38.3477403000004)',State
2016,2016,SC,'South Carolina',ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'0-17 years','All genders','Black, non-Hispanic','All participants',Total,'\%','Crude Prevalence',1.29,?,?,0.83,1.92,0,2200,45,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE017,GALL,BLK,RFAPAR,RFTOT,'POINT (-81.0453712069996 33.9988213030004)',State
2016,2016,OH,Ohio,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'18-39 years',Male,'White, non-Hispanic','All participants',Total,'\%','Crude Prevalence',1.22,?,?,0.98,1.51,100,11900,39,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE1839,GM,WHT,RFAPAR,RFTOT,'POINT (-82.40426005599961 40.0602101410004)',State
2014,2014,AL,Alabama,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'85 years and older',Male,'White, non-Hispanic','All participants',Total,'\%','Crude Prevalence',15.5,?,?,10.7,21.4,?,?,1,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE85PLUS,GM,WHT,RFAPAR,RFTOT,'POINT (-86.6318607619996 32.8405711220004)',State
2016,2016,PA,Pennsylvania,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'65-84 years',Female,'White, non-Hispanic','All participants',Total,'\%','Crude Prevalence',4.24,?,?,3.73,4.81,500,11000,42,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE6584,GF,WHT,RFAPAR,RFTOT,'POINT (-77.8607002939996 40.7937301520004)',State
2014,2014,GA,Georgia,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'All ages',Female,'All races','All participants',Total,'\%','Crude Prevalence',3,?,?,2.8,3.1,?,?,13,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGEALL,GF,ALLRACE,RFAPAR,RFTOT,'POINT (-83.6275803459996 32.8396810930004)',State
2015,2015,WI,Wisconsin,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'0-17 years',Female,'White, non-Hispanic','All participants',Total,'\%','Crude Prevalence',0.5,?,?,0.3,0.9,?,?,55,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE017,GF,WHT,RFAPAR,RFTOT,'POINT (-89.8163707419996 44.3931911740004)',State
2015,2015,IL,Illinois,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'40-64 years','All genders',Asian,'All participants',Total,'\%','Crude Prevalence',1,?,?,0.6,1,?,?,17,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE4064,GALL,ASN,RFAPAR,RFTOT,'POINT (-88.9977101779996 40.4850102830004)',State
2017,2017,KY,Kentucky,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'All ages','All genders','Hispanic, any race','All participants',Total,'\%','Crude Prevalence',1.43,?,?,0.69,2.61,0,1200,21,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGEALL,GALL,HISP,RFAPAR,RFTOT,'POINT (-84.7749710479996 37.6459702710004)',State
2016,2016,IN,Indiana,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'18-39 years',Female,Other,'All participants',Total,'\%','Crude Prevalence',0.56,?,?,0.02,2.99,0,200,18,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE1839,GF,OTH,RFAPAR,RFTOT,'POINT (-86.1499601939996 39.7669104520004)',State
2017,2017,MA,Massachusetts,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'65-84 years',Female,'All races','All participants',Total,'\%','Crude Prevalence',4.38,?,?,3.8,5,300,6200,25,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE6584,GF,ALLRACE,RFAPAR,RFTOT,'POINT (-72.0826906749996 42.2768704700004)',State
2016,2016,CA,California,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'65-84 years',Male,'All races','All participants',Total,'\%','Crude Prevalence',5.36,?,?,5.05,5.68,1300,25000,6,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE6584,GM,ALLRACE,RFAPAR,RFTOT,'POINT (-120.99999953799899 37.6386401230004)',State
2015,2015,IL,Illinois,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'0-17 years',Female,'All races','All participants',Total,'\%','Crude Prevalence',0.7,?,?,0.5,0.8,?,?,17,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE017,GF,ALLRACE,RFAPAR,RFTOT,'POINT (-88.9977101779996 40.4850102830004)',State
2016,2016,AL,Alabama,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'85 years and older','All genders','Black, non-Hispanic','All participants',Total,'\%','Crude Prevalence',21.06,?,?,15.06,28.14,0,200,1,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE85PLUS,GALL,BLK,RFAPAR,RFTOT,'POINT (-86.6318607619996 32.8405711220004)',State
2016,2016,OR,Oregon,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'40-64 years',Male,Asian,'All participants',Total,'\%','Crude Prevalence',0.73,?,?,0.06,3.04,0,200,41,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE4064,GM,ASN,RFAPAR,RFTOT,'POINT (-120.15503132599899 44.5674494240004)',State
2014,2014,NH,'New Hampshire',ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'18-39 years','All genders',Asian,'All participants',Total,'\%','Crude Prevalence',0,?,?,0,0,?,?,33,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE1839,GALL,ASN,RFAPAR,RFTOT,'POINT (-71.5003609199996 43.65595011300041)',State
2014,2014,IN,Indiana,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'All ages',Male,'All races','All participants',Total,'\%','Crude Prevalence',2.5,?,?,2.3,2.7,?,?,18,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGEALL,GM,ALLRACE,RFAPAR,RFTOT,'POINT (-86.1499601939996 39.7669104520004)',State
2016,2016,NY,'New York',ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'40-64 years','All genders',Other,'All participants',Total,'\%','Crude Prevalence',3.07,?,?,1.96,4.57,0,1100,36,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE4064,GALL,OTH,RFAPAR,RFTOT,'POINT (-75.5439704269996 42.82700103200041)',State
2014,2014,AZ,Arizona,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'18-39 years',Female,'North American Native','All participants',Total,'\%','Crude Prevalence',2.5,?,?,1.3,4.2,?,?,4,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE1839,GF,AIAN,RFAPAR,RFTOT,'POINT (-111.763811276999 34.8659702800004)',State
2016,2016,CT,Connecticut,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'0-17 years','All genders','Black, non-Hispanic','All participants',Total,'\%','Crude Prevalence',0.48,?,?,0.09,1.47,0,600,9,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE017,GALL,BLK,RFAPAR,RFTOT,'POINT (-72.6498409519996 41.5626610200004)',State
2016,2016,US,National,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'0-17 years',Male,Other,'All participants',Total,'\%','Crude Prevalence',0.91,?,?,0.73,1.12,200,17300,59,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE017,GM,OTH,RFAPAR,RFTOT,?,National
2016,2016,MN,Minnesota,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'All ages',Female,'White, non-Hispanic','All participants',Total,'\%','Crude Prevalence',1.83,?,?,1.64,2.05,400,23700,27,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGEALL,GF,WHT,RFAPAR,RFTOT,'POINT (-94.7942005029996 46.3556487360004)',State
2017,2017,ME,Maine,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'0-17 years',Female,'All races','All participants',Total,'\%','Crude Prevalence',0.11,?,?,0,0.56,0,1100,23,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE017,GF,ALLRACE,RFAPAR,RFTOT,'POINT (-68.9850313359996 45.2542288940005)',State
2014,2014,US,National,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'85 years and older','All genders','White, non-Hispanic','All participants',Total,'\%','Crude Prevalence',16.9,?,?,16.4,17.3,?,?,59,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE85PLUS,GALL,WHT,RFAPAR,RFTOT,?,National
2016,2016,SC,'South Carolina',ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'All ages',Male,Other,'All participants',Total,'\%','Crude Prevalence',2.52,?,?,1.15,4.74,0,400,45,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGEALL,GM,OTH,RFAPAR,RFTOT,'POINT (-81.0453712069996 33.9988213030004)',State
2016,2016,MO,Missouri,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'All ages',Male,Asian,'All participants',Total,'\%','Crude Prevalence',0.37,?,?,0.03,1.53,0,500,29,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGEALL,GM,ASN,RFAPAR,RFTOT,'POINT (-92.5663000529996 38.6357907760004)',State
2015,2015,NV,Nevada,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'40-64 years',Male,'Hispanic, any race','All participants',Total,'\%','Crude Prevalence',3.6,?,?,2.4,5.1,?,?,32,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE4064,GM,HISP,RFAPAR,RFTOT,'POINT (-117.071840563999 39.4932403900004)',State
2016,2016,KY,Kentucky,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'0-17 years','All genders','All races','All participants',Total,'\%','Crude Prevalence',0.93,?,?,0.7,1.22,100,9400,21,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,'POINT (-84.7749710479996 37.6459702710004)',State
2015,2015,MA,Massachusetts,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'65-84 years',Female,'Hispanic, any race','All participants',Total,'\%','Crude Prevalence',6.5,?,?,3.4,11.2,?,?,25,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE6584,GF,HISP,RFAPAR,RFTOT,'POINT (-72.0826906749996 42.2768704700004)',State
2017,2017,MA,Massachusetts,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'All ages',Male,'Hispanic, any race','All participants',Total,'\%','Crude Prevalence',2.14,?,?,1.54,2.88,100,3000,25,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGEALL,GM,HISP,RFAPAR,RFTOT,'POINT (-72.0826906749996 42.2768704700004)',State
2017,2017,CT,Connecticut,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'18-39 years','All genders','Black, non-Hispanic','All participants',Total,'\%','Crude Prevalence',1.14,?,?,0.52,2.18,0,900,9,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE1839,GALL,BLK,RFAPAR,RFTOT,'POINT (-72.6498409519996 41.5626610200004)',State
2017,2017,ME,Maine,ACS,'Visual Function','Blind or Difficulty Seeing','Percentage of people who are blind or have serious difficulty seeing even when wearing glasses',Yes,'40-64 years',Female,'All races','All participants',Total,'\%','Crude Prevalence',2.37,?,?,1.65,3.3,100,2300,23,TVFUNC,CBLIND,ACSBL,RYES,CRDPREV,AGE4064,GF,ALLRACE,RFAPAR,RFTOT,'POINT (-68.9850313359996 45.2542288940005)',State
